UNIVERSE,MONTH,YEAR,AGE,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
R,10,2022,81,1451469,628515,822954,538396,689539,47805,78791,4793,5824,30664,39941,840,998,6017,7861,543473,696088,49137,80904,8445,10628,32442,42115,1563,1873,577964,751345,492133,623890,45846,76004,3720,4506,30295,39380,745,842,5225,6723,496530,629459,46856,77630,6972,8716,31868,41276,1385,1616,50551,71609,46263,65649,1959,2787,1073,1318,369,561,95,156,792,1138,46943,66629,2281,3274,1473,1912,574,839,178,257
R,10,2022,82,1303408,555533,747875,472535,623156,43467,73380,4263,5415,28984,37837,809,967,5475,7120,477100,629084,44721,75343,7520,9647,30674,39813,1474,1831,508794,680089,429726,561079,41678,70649,3265,4170,28610,37321,715,797,4800,6073,433718,566087,42653,72149,6155,7863,30138,39076,1314,1563,46739,67786,42809,62077,1789,2731,998,1245,374,516,94,170,675,1047,43382,62997,2068,3194,1365,1784,536,737,160,268
R,10,2022,83,1170433,492842,677591,420677,567154,37644,65040,3648,4765,25544,33255,608,882,4721,6495,424678,572539,38742,66775,6422,8623,26949,35119,1189,1680,451439,616393,382771,511070,36002,62568,2806,3649,25248,32792,516,759,4096,5555,386218,515670,36838,63867,5258,7027,26511,34428,1045,1452,41403,61198,37906,56084,1642,2472,842,1116,296,463,92,123,625,940,38460,56869,1904,2908,1164,1596,438,691,144,228
R,10,2022,84,1079377,447537,631840,383011,530875,33149,59159,3302,4520,23120,30724,635,803,4320,5759,386657,535687,34125,60715,5871,7890,24440,32391,1139,1475,410420,575368,348966,479141,31745,56863,2570,3507,22822,30313,548,657,3769,4887,352133,483201,32492,58045,4859,6450,24007,31766,992,1242,37117,56472,34045,51734,1404,2296,732,1013,298,411,87,146,551,872,34524,52486,1633,2670,1012,1440,433,625,147,233
R,10,2022,85,946968,385539,561429,329521,470746,28605,52775,2805,3926,20334,28001,513,708,3761,5273,332737,475133,29463,54224,5037,6965,21485,29526,936,1366,352796,510684,299402,424225,27371,50758,2179,3007,20109,27586,440,591,3295,4517,302209,427952,28030,51877,4178,5678,21141,28936,818,1175,32743,50745,30119,46521,1234,2017,626,919,225,415,73,117,466,756,30528,47181,1433,2347,859,1287,344,590,118,191
R,10,2022,86,840847,336306,504541,287029,423147,25171,47888,2466,3458,17899,24850,445,600,3296,4598,289808,426972,25909,49167,4366,6151,18934,26158,849,1124,307464,459324,260502,381572,24028,46109,1940,2660,17704,24525,386,519,2904,3939,262943,384819,24600,47094,3641,5008,18647,25693,746,987,28842,45217,26527,41575,1143,1779,526,798,195,325,59,81,392,659,26865,42153,1309,2073,725,1143,287,465,103,137
R,10,2022,87,753940,294891,459049,252340,385423,21698,43156,2135,3147,15500,22519,378,533,2840,4271,254719,388948,22345,44294,3761,5614,16394,23798,758,1035,269543,417811,228952,347512,20776,41555,1666,2413,15316,22213,338,441,2495,3677,231035,350535,21284,42437,3123,4590,16114,23337,683,877,25348,41238,23388,37911,922,1601,469,734,184,306,40,92,345,594,23684,38413,1061,1857,638,1024,280,461,75,158
R,10,2022,88,639870,245483,394387,209995,331665,17824,36744,1726,2604,13138,19350,365,466,2435,3558,212085,334650,18382,37711,3082,4634,13924,20428,661,888,224585,359599,190673,299597,17093,35434,1351,1989,12989,19086,318,406,2161,3087,192526,302177,17535,36194,2582,3782,13692,20046,586,782,20898,34788,19322,32068,731,1310,375,615,149,264,47,60,274,471,19559,32473,847,1517,500,852,232,382,75,106
R,10,2022,89,550503,205272,345231,175735,290144,14521,31634,1464,2249,11278,17643,298,400,1976,3161,177390,292763,14967,32481,2564,4065,11943,18572,545,812,188264,315567,160007,262778,13904,30492,1160,1758,11168,17436,262,349,1763,2754,161480,265048,14261,31160,2150,3372,11781,18271,485,719,17008,29664,15728,27366,617,1142,304,491,110,207,36,51,213,407,15910,27715,706,1321,414,693,162,301,60,93
R,10,2022,90,486808,176114,310694,151220,262296,12105,27533,1197,1956,9622,15700,253,350,1717,2859,152679,264674,12520,28328,2148,3593,10178,16524,476,712,161585,284240,137741,237842,11623,26560,942,1519,9510,15517,221,310,1548,2492,139053,239906,11973,27209,1804,2972,10024,16246,422,627,14529,26454,13479,24454,482,973,255,437,112,183,32,40,169,367,13626,24768,547,1119,344,621,154,278,54,85
R,10,2022,91,413315,145693,267622,125984,227869,9308,22333,975,1638,7802,13192,196,272,1428,2318,127197,229806,9634,22982,1744,2961,8303,13870,379,549,133530,245409,114682,207319,8925,21542,749,1252,7732,13044,177,236,1265,2016,115757,208992,9189,22059,1434,2433,8181,13643,336,482,12163,22213,11302,20550,383,791,226,386,70,148,19,36,163,302,11440,20814,445,923,310,528,122,227,43,67
R,10,2022,92,355880,120756,235124,104013,199233,7860,19808,811,1400,6738,12323,174,263,1160,2097,104997,200987,8128,20370,1468,2587,7102,12936,333,536,110664,215537,94610,181035,7537,19143,648,1090,6683,12202,157,231,1029,1836,95483,182560,7751,19586,1236,2154,7013,12751,300,473,10092,19587,9403,18198,323,665,163,310,55,121,17,32,131,261,9514,18427,377,784,232,433,89,185,33,63
R,10,2022,93,281064,91090,189974,78542,161413,5618,15750,636,1109,5210,9758,134,229,950,1715,79343,162817,5841,16259,1179,2072,5512,10254,255,452,83541,174694,71555,147231,5359,15215,503,870,5161,9661,121,202,842,1515,72265,148469,5540,15626,992,1734,5431,10110,226,404,7549,15280,6987,14182,259,535,133,239,49,97,13,27,108,200,7078,14348,301,633,187,338,81,144,29,48
R,10,2022,94,228026,70664,157362,60832,133612,4348,12949,500,928,4139,8212,83,170,762,1491,61469,134851,4519,13372,936,1776,4383,8644,191,368,65009,145169,55565,122384,4168,12490,399,729,4114,8122,73,149,690,1295,56142,123448,4314,12829,798,1484,4339,8507,166,327,5655,12193,5267,11228,180,459,101,199,25,90,10,21,72,196,5327,11403,205,543,138,292,44,137,25,41
R,10,2022,95,178076,52865,125211,45276,106287,3253,10182,343,745,3345,6691,72,132,576,1174,45757,107261,3393,10506,654,1440,3538,7018,148,276,48830,115938,41505,97714,3140,9835,285,596,3318,6626,65,117,517,1050,41939,98581,3256,10105,567,1230,3491,6920,130,244,4035,9273,3771,8573,113,347,58,149,27,65,7,15,59,124,3818,8680,137,401,87,210,47,98,18,32
R,10,2022,96,135642,38305,97337,32670,82584,2403,7867,281,576,2449,5284,48,118,454,908,33049,83346,2523,8136,527,1098,2595,5524,110,229,35434,90440,30003,76209,2319,7612,231,466,2434,5234,42,105,405,814,30341,76892,2415,7836,455,939,2564,5454,96,205,2871,6897,2667,6375,84,255,50,110,15,50,6,13,49,94,2708,6454,108,300,72,159,31,70,14,24
R,10,2022,97,99410,26453,72957,22391,61516,1619,5886,194,435,1913,4268,34,95,302,757,22645,62142,1692,6113,359,844,2018,4488,78,195,24527,67894,20613,56838,1558,5704,158,346,1901,4237,30,88,267,681,20840,57405,1615,5896,304,722,1994,4430,67,174,1926,5063,1778,4678,61,182,36,89,12,31,4,7,35,76,1805,4737,77,217,55,122,24,58,11,21
R,10,2022,98,71262,18125,53137,15075,44706,1180,4307,135,334,1474,3202,22,62,239,526,15274,45133,1245,4471,270,645,1557,3344,46,127,16806,49572,13854,41397,1138,4179,115,284,1462,3178,20,55,217,479,14035,41787,1192,4323,240,570,1540,3305,41,115,1319,3565,1221,3309,42,128,20,50,12,24,2,7,22,47,1239,3346,53,148,30,75,17,39,5,12
R,10,2022,99,49445,12082,37363,9990,31367,750,2999,99,225,1032,2317,21,43,190,412,10146,31705,802,3136,200,461,1095,2427,52,104,11241,35056,9215,29240,724,2910,86,187,1025,2303,18,38,173,378,9362,29548,769,3030,180,407,1082,2403,42,92,841,2307,775,2127,26,89,13,38,7,14,3,5,17,34,784,2157,33,106,20,54,13,24,10,12
R,10,2022,100,84269,18091,66178,14432,53953,1154,5616,157,453,2021,5241,32,106,295,809,14670,54595,1245,5893,317,904,2122,5457,80,223,16965,62465,13410,50529,1115,5483,137,404,2009,5214,28,99,266,736,13626,51116,1195,5727,283,819,2098,5408,67,203,1126,3713,1022,3424,39,133,20,49,12,27,4,7,29,73,1044,3479,50,166,34,85,24,49,13,20
R,11,2022,999,333892346,165261379,168630967,125495435,126321213,21891398,23637913,2241361,2197343,10136590,10932898,450916,437622,5045679,5103978,130007579,130862022,24219802,26037135,3660259,3672982,12020784,12802928,884831,873369,132654289,136765673,97125886,98643797,20220839,21925142,1197433,1230045,9790615,10588824,323673,318278,3995843,4059587,100699121,102253479,22048033,23817578,2189119,2282725,11385725,12170993,662566,660210,32607090,31865294,28369549,27677416,1670559,1712771,1043928,967298,345975,344074,127243,119344,1049836,1044391,29308458,28608543,2171769,2219557,1471140,1390257,635059,631935,222265,213159
R,11,2022,0,3659342,1869799,1789543,1290422,1231148,302904,294826,34115,32696,107658,101744,7374,6983,127326,122146,1407524,1343460,373386,362581,57897,55584,154676,146688,16113,15287,1357297,1295111,876323,831273,263829,256935,12377,11772,99751,94300,4094,3940,100923,96891,969675,920870,320531,311488,27351,26215,138547,131422,10418,9961,512502,494432,414099,399875,39075,37891,21738,20924,7907,7444,3280,3043,26403,25255,437849,422590,52855,51093,30546,29369,16129,15266,5695,5326
R,11,2022,1,3641142,1861131,1780011,1280354,1220359,303052,294568,34160,32863,109546,103607,7317,6864,126702,121750,1396872,1332296,373118,362020,57808,55654,156407,148505,16009,15137,1355512,1291969,872412,826319,264350,257023,12383,11869,101768,96178,4148,3961,100451,96619,965316,915649,320699,311325,27263,26247,140492,133320,10442,9971,505619,488042,407942,394040,38702,37545,21777,20994,7778,7429,3169,2903,26251,25131,431556,416647,52419,50695,30545,29407,15915,15185,5567,5166
R,11,2022,2,3681682,1882191,1799491,1296204,1236154,304271,294893,35059,33584,114753,108414,7028,6639,124876,119807,1411065,1346336,373438,361357,58230,55892,160941,152594,15570,14768,1379366,1316315,887979,843821,267605,259481,13215,12727,106972,100965,4272,3968,99323,95353,979838,931989,323380,313120,27878,26855,145258,137626,10505,9911,502825,483176,408225,392333,36666,35412,21844,20857,7781,7449,2756,2671,25553,24454,431227,414347,50058,48237,30352,29037,15683,14968,5065,4857
R,11,2022,3,3777688,1929628,1848060,1337960,1277868,304087,296654,36122,34701,119305,112441,7343,6904,124811,119492,1452670,1387689,372991,362831,59293,57023,165707,156580,15930,15019,1424317,1359897,926807,880050,268093,261834,14078,13680,111327,104887,4522,4253,99490,95193,1018713,967987,323676,315248,28835,27885,149948,141574,10857,10232,505311,488163,411153,397818,35994,34820,22044,21021,7978,7554,2821,2651,25321,24299,433957,419702,49315,47583,30458,29138,15759,15006,5073,4787
R,11,2022,4,3841505,1962715,1878790,1361110,1299052,307891,300759,36854,35209,122883,115763,7418,6997,126559,121010,1477417,1410247,377692,367729,60401,57841,169940,160479,16114,15228,1449332,1383934,942591,895135,271957,266007,14246,13784,114918,108165,4611,4335,101009,96508,1035888,984259,328330,320098,29247,28214,154170,145414,11033,10405,513383,494856,418519,403917,35934,34752,22608,21425,7965,7598,2807,2662,25550,24502,441529,425988,49362,47631,31154,29627,15770,15065,5081,4823
R,11,2022,5,3927841,2010037,1917804,1395569,1328272,312597,304229,36644,34746,129515,121318,7534,7118,128178,122121,1513315,1440502,382601,371582,60625,57740,177654,166477,16484,15495,1487399,1414839,965285,914276,277743,270402,15166,14386,121764,113852,4844,4485,102597,97438,1059956,1004243,334383,324838,30588,29097,162077,151486,11522,10668,522638,502965,430284,413996,34854,33827,21478,20360,7751,7466,2690,2633,25581,24683,453359,436259,48218,46744,30037,28643,15577,14991,4962,4827
R,11,2022,6,4044414,2067270,1977144,1449259,1380849,313230,306526,36181,34923,131352,123603,7561,7200,129687,124043,1568434,1494879,383425,374154,60830,58577,180268,169859,16662,15783,1530229,1460925,1004119,952951,278399,272811,15790,15286,123467,116192,4824,4572,103630,99113,1099791,1044502,335095,327479,31670,30528,164370,154834,11593,10935,537041,516219,445140,427898,34831,33715,20391,19637,7885,7411,2737,2628,26057,24930,468643,450377,48330,46675,29160,28049,15898,15025,5069,4848
R,11,2022,7,4087993,2088890,1999103,1469065,1400748,317667,310054,35459,34465,129863,122462,7432,7244,129404,124130,1588024,1514857,387657,377777,60275,58209,178448,168630,16505,15841,1548897,1477843,1019269,967161,283014,276313,16200,15421,122163,115116,4727,4594,103524,99238,1114870,1058819,339585,331097,32275,30727,162835,153712,11497,11002,539993,521260,449796,433587,34653,33741,19259,19044,7700,7346,2705,2650,25880,24892,473154,456038,48072,46680,28000,27482,15613,14918,5008,4839
R,11,2022,8,4101328,2097589,2003739,1476440,1403971,319093,311260,35681,34703,130501,123525,7240,7017,128634,123263,1594677,1517271,388387,378446,60492,58475,178945,169231,16360,15601,1560613,1487137,1029217,974215,284089,277332,16462,15892,123152,116546,4696,4557,102997,98595,1124330,1065259,340061,331702,32601,31284,163785,154777,11503,10973,536976,516602,447223,429756,35004,33928,19219,18811,7349,6979,2544,2460,25637,24668,470347,452012,48326,46744,27891,27191,15160,14454,4857,4628
R,11,2022,9,4063799,2078530,1985269,1463462,1393414,318013,309389,35862,34374,127592,120460,7029,6756,126572,120876,1579731,1504377,385874,375133,60439,57900,175420,165396,16164,15307,1546942,1473845,1020208,966943,283561,276262,16703,15975,120598,113660,4605,4362,101267,96643,1113670,1056071,338361,329446,32696,31280,160664,151193,11377,10658,531588,511424,443254,426471,34452,33127,19159,18399,6994,6800,2424,2394,25305,24233,466061,448306,47513,45687,27743,26620,14756,14203,4787,4649
R,11,2022,10,4080241,2085993,1994248,1471411,1402749,318217,308772,36023,34915,128149,121268,6996,6752,125197,119792,1586345,1512698,385180,373448,60611,58514,175438,165971,16062,15348,1550998,1477698,1024142,970931,284268,276071,16792,16168,121240,114555,4560,4357,99996,95616,1116348,1059099,338223,328232,32780,31511,160853,151905,11286,10715,534995,516550,447269,431818,33949,32701,19231,18747,6909,6713,2436,2395,25201,24176,469997,453599,46957,45216,27831,27003,14585,14066,4776,4633
R,11,2022,11,4119089,2112502,2006587,1499104,1419772,321718,310811,35774,34491,123653,116321,6844,6546,125409,118646,1614283,1528661,389027,374743,60680,58225,170545,160452,15896,15075,1564514,1481790,1037992,978724,288354,278553,17094,16133,116821,109861,4408,4210,99845,94309,1130105,1065682,342506,329943,33262,31486,155931,146605,11095,10474,547988,524797,461112,441048,33364,32258,18680,18358,6832,6460,2436,2336,25564,24337,484178,462979,46521,44800,27418,26739,14614,13847,4801,4601
R,11,2022,12,4192853,2148723,2044130,1534639,1455320,325416,313520,34672,33339,121699,115658,6595,6356,125702,119937,1650298,1565546,392727,378274,60019,57782,168223,159570,15593,14847,1584429,1503634,1054183,995251,293868,282774,17233,16792,115153,109575,4384,4243,99608,94999,1146226,1082918,347787,334600,33550,32576,153876,146171,11022,10505,564294,540496,480456,460069,31548,30746,17439,16547,6546,6083,2211,2113,26094,24938,504072,482628,44940,43674,26469,25206,14347,13399,4571,4342
R,11,2022,13,4248869,2175169,2073700,1560991,1480942,329600,319365,34767,33396,119705,114692,6651,6490,123455,118815,1674573,1590145,395861,384002,59666,57209,165190,157766,15260,14849,1605139,1527658,1073816,1014700,298033,288619,17840,17183,113295,108610,4555,4362,97600,94184,1164008,1101629,351204,340534,33726,32504,151081,144544,10896,10506,570030,546042,487175,466242,31567,30746,16927,16213,6410,6082,2096,2128,25855,24631,510565,488516,44657,43468,25940,24705,14109,13222,4364,4343
R,11,2022,14,4426858,2267878,2158980,1631279,1545261,345567,334570,35990,34250,123795,118386,6785,6600,124462,119913,1745589,1655463,412625,400076,60950,58331,169152,161444,15704,14886,1674933,1594459,1122914,1061645,312807,303301,18388,17773,117284,112217,4620,4446,98920,95077,1214073,1149375,366964,356190,34469,33123,155188,148094,11228,10543,592945,564521,508365,483616,32760,31269,17602,16477,6511,6169,2165,2154,25542,24836,531516,506088,45661,43886,26481,25208,13964,13350,4476,4343
R,11,2022,15,4465001,2286719,2178282,1651844,1566969,345658,334829,36697,35342,124230,117914,6752,6673,121538,116555,1763454,1673866,410757,398073,61728,59252,168453,159765,15504,14982,1688304,1607008,1137566,1076536,313325,303609,18589,18230,117791,111890,4607,4474,96426,92269,1226486,1161448,365831,354566,34695,33484,154597,146730,11083,10588,598415,571274,514278,490433,32333,31220,18108,17112,6439,6024,2145,2199,25112,24286,536968,512418,44926,43507,27033,25768,13856,13035,4421,4394
R,11,2022,16,4403165,2254251,2148914,1635974,1552670,337576,327208,36314,34556,121632,116625,6606,6444,116149,111411,1742543,1654846,399016,386885,60561,57764,164428,156930,15012,14380,1669820,1590040,1132593,1071609,306711,297103,18392,17780,115287,110793,4532,4336,92305,88419,1217598,1152962,356336,345466,33978,32669,151130,144437,10752,10195,584431,558874,503381,481061,30865,30105,17922,16776,6345,5832,2074,2108,23844,22992,524945,501884,42680,41419,26583,25095,13298,12493,4260,4185
R,11,2022,17,4350938,2225396,2125542,1624097,1539556,327016,318826,35534,34432,122164,120082,6639,6555,109946,106091,1724871,1636629,384476,374778,59069,56996,162803,159019,14505,14143,1655061,1581565,1131686,1069888,297120,290167,18124,17740,116299,114523,4549,4547,87283,84700,1211977,1147608,343562,335657,33240,32311,150369,147290,10366,10228,570335,543977,492411,469668,29896,28659,17410,16692,5865,5559,2090,2008,22663,21391,512894,489021,40914,39121,25829,24685,12434,11729,4139,3915
R,11,2022,18,4346206,2221776,2124430,1625588,1542562,322997,314840,34968,33317,125772,124841,6568,6292,105883,102578,1722466,1636333,377568,368100,57999,55664,165395,162744,14349,13753,1664406,1591992,1143030,1081829,294234,287266,18065,17251,119915,119260,4615,4433,84547,81953,1220671,1156944,338350,330552,33144,31909,153352,151241,10468,10013,557370,532438,482558,460733,28763,27574,16903,16066,5857,5581,1953,1859,21336,20625,501795,479389,39218,37548,24855,23755,12043,11503,3881,3740
R,11,2022,19,4343092,2219210,2123882,1629214,1545616,320002,313581,34300,32865,127386,126764,6445,6171,101863,98885,1722336,1635987,371993,364359,57089,54969,165352,163535,13996,13423,1671235,1598962,1154234,1090271,291720,286880,17656,17110,121717,121341,4543,4381,81365,78979,1228870,1162696,333941,328082,32612,31713,153723,152259,10206,9864,547975,524920,474980,455345,28282,26701,16644,15755,5669,5423,1902,1790,20498,19906,493466,473291,38052,36277,24477,23256,11629,11276,3790,3559
R,11,2022,20,4326182,2209805,2116377,1621775,1540286,322877,317472,34403,32461,127028,124879,6316,6161,97406,95118,1710596,1626861,372216,366327,56884,54561,163174,159640,13669,13219,1668335,1598416,1151529,1089910,295094,291224,17846,17208,121498,119731,4496,4368,77872,75975,1222730,1159325,335240,330879,32638,31828,151966,148979,10094,9725,541470,517961,470246,450376,27783,26248,16557,15253,5530,5148,1820,1793,19534,19143,487866,467536,36976,35448,24246,22733,11208,10661,3575,3494
R,11,2022,21,4359859,2225733,2134126,1630573,1552416,328533,322660,33964,32257,130352,127352,6176,6038,96135,93403,1718009,1637462,377248,370389,56714,54501,165828,161334,13392,13081,1690576,1623025,1165626,1107559,300897,296794,17916,17379,125019,122276,4385,4246,76733,74771,1235566,1175852,340366,335666,33040,32257,154987,151003,9856,9601,535157,511101,464947,444857,27636,25866,16048,14878,5333,5076,1791,1792,19402,18632,482443,461610,36882,34723,23674,22244,10841,10331,3536,3480
