UNIVERSE,MONTH,YEAR,AGE,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
R,10,2023,56,3998152,1979225,2018927,1566289,1553446,241990,275724,23126,23039,115061,130939,4683,4575,28076,31204,1589925,1579419,250326,286357,36128,37417,125504,142093,7966,8232,1645851,1691787,1266720,1261325,228449,260278,13215,14248,112111,127963,3553,3509,21803,24464,1284831,1281434,234134,267832,22947,25249,121171,137559,6338,6592,333374,327140,299569,292121,13541,15446,9911,8791,2950,2976,1130,1066,6273,6740,305094,297985,16192,18525,13181,12168,4333,4534,1628,1640
R,10,2023,57,4021255,1985531,2035724,1570081,1567577,246540,281014,23058,23039,113618,128918,4602,4659,27632,30517,1593042,1592899,254851,291219,36149,37460,123685,139760,8012,8262,1659884,1715618,1277664,1281742,233027,266074,13340,14401,110773,125907,3530,3623,21550,23871,1295289,1301315,238681,273308,23343,25443,119450,135203,6416,6624,325647,320106,292417,285835,13513,14940,9718,8638,2845,3011,1072,1036,6082,6646,297753,291584,16170,17911,12806,12017,4235,4557,1596,1638
R,10,2023,58,4170275,2051358,2118917,1628309,1638258,252676,290602,23791,23843,114007,130092,4701,4661,27874,31461,1651605,1664309,260822,300933,37265,38940,124050,141111,8096,8418,1728897,1800912,1338787,1354475,239343,275549,14194,15252,111140,127087,3670,3675,21763,24874,1356715,1374790,244946,282951,24409,27029,119850,136612,6518,6840,322461,318005,289522,283783,13333,15053,9597,8591,2867,3005,1031,986,6111,6587,294890,289519,15876,17982,12856,11911,4200,4499,1578,1578
R,10,2023,59,4290284,2102375,2187909,1680160,1704742,252820,292332,23675,24187,113403,130781,4493,4652,27824,31215,1703273,1730525,260650,302130,37538,39832,123378,141620,7938,8339,1795147,1877760,1404347,1427634,240037,277707,14400,15793,110740,127988,3518,3679,22105,24959,1422493,1447986,245501,284741,25210,28279,119432,137393,6414,6818,307228,310149,275813,277108,12783,14625,9275,8394,2663,2793,975,973,5719,6256,280780,282539,15149,17389,12328,11553,3946,4227,1524,1521
R,10,2023,60,4301072,2104110,2196962,1685177,1718335,248322,286967,23322,23644,115474,132360,4260,4553,27555,31103,1708179,1744001,255956,296708,37202,39268,125261,142964,7559,8257,1810155,1897914,1421414,1451293,236025,273034,14523,15504,112841,129580,3346,3610,22006,24893,1439591,1471562,241335,280085,25445,28002,121421,138740,6157,6734,293955,299048,263763,267042,12297,13933,8799,8140,2633,2780,914,943,5549,6210,268588,272439,14621,16623,11757,11266,3840,4224,1402,1523
R,10,2023,61,4297768,2097171,2200597,1690146,1733673,243898,284222,22660,23515,108898,124107,4386,4525,27183,30555,1712933,1758749,251179,293787,36293,39238,118619,134461,7760,8150,1815043,1913132,1436488,1476779,232352,271220,14264,15497,106454,121435,3509,3613,21976,24588,1454718,1496732,237433,278118,25178,28159,115001,130423,6411,6645,282128,287465,253658,256894,11546,13002,8396,8018,2444,2672,877,912,5207,5967,258215,262017,13746,15669,11115,11079,3618,4038,1349,1505
R,10,2023,62,4283502,2084242,2199260,1693792,1743952,237344,279815,22015,23448,100342,117872,4083,4207,26666,29966,1716056,1768525,244424,289050,35723,39183,109826,127876,7319,7802,1819309,1926196,1455788,1499879,226403,267326,14178,16005,98036,115334,3306,3371,21598,24281,1473607,1519559,231406,274074,25195,28810,106351,124016,6071,6407,264933,273064,238004,244073,10941,12489,7837,7443,2306,2538,777,836,5068,5685,242449,248966,13018,14976,10528,10373,3475,3860,1248,1395
R,10,2023,63,4245361,2061193,2184168,1667619,1725458,237723,279572,21661,23216,103670,122617,4168,4200,26352,29105,1689718,1749276,244693,288549,35302,38505,112898,132350,7287,7651,1801633,1915424,1434433,1484968,227090,267411,13929,15917,101362,120068,3360,3406,21459,23654,1452249,1504083,232037,274008,24952,28388,109507,128532,5994,6352,259560,268744,233186,240490,10633,12161,7732,7299,2308,2549,808,794,4893,5451,237469,245193,12656,14541,10350,10117,3391,3818,1293,1299
R,10,2023,64,4132726,1998691,2134035,1626388,1694725,226533,270208,20497,21855,96534,115532,3849,3887,24890,27828,1647200,1717626,232880,278593,33508,36905,105406,124566,6793,7056,1762445,1885768,1414060,1472768,216758,258779,13550,15051,94449,113211,3146,3188,20482,22771,1431068,1491296,221306,264967,24184,27437,102309,121120,5656,5888,236246,248267,212328,221957,9775,11429,6947,6804,2085,2321,703,699,4408,5057,216132,226330,11574,13626,9324,9468,3097,3446,1137,1168
R,10,2023,65,4058485,1954158,2104327,1595575,1676940,215882,260143,18951,21007,96457,115979,3631,3784,23662,26474,1615235,1698587,222039,268126,31575,35414,104663,124600,6360,6758,1735358,1869318,1399400,1466591,206452,249275,12635,14710,94491,113864,2959,3120,19421,21758,1415389,1484206,210834,255187,23023,26638,101745,121383,5283,5690,218800,235009,196175,210349,9430,10868,6316,6297,1966,2115,672,664,4241,4716,199846,214381,11205,12939,8552,8776,2918,3217,1077,1068
R,10,2023,66,4008628,1921308,2087320,1573476,1669241,208625,255741,18866,20398,93843,112601,3417,3620,23081,25719,1592703,1690377,214622,263447,31349,34899,101674,120504,6100,6533,1711160,1859471,1384792,1465011,199815,245265,12553,14447,92035,110674,2830,2947,19135,21127,1400580,1482183,204184,250941,22897,26537,99052,117537,5144,5420,210148,227849,188684,204230,8810,10476,6313,5951,1808,1927,587,673,3946,4592,192123,208194,10438,12506,8452,8362,2622,2967,956,1113
R,10,2023,67,3847032,1833144,2013888,1504376,1609523,195937,245444,17644,19602,90262,110995,3231,3464,21694,24860,1522491,1629946,201507,252817,29479,33684,97535,118702,5739,6264,1637610,1798129,1328996,1416402,187599,235484,11842,13914,88528,108940,2653,2918,17992,20471,1343892,1433040,191596,240905,21680,25692,95005,115658,4819,5315,195534,215759,175380,193121,8338,9960,5802,5688,1734,2055,578,546,3702,4389,178599,196906,9911,11912,7799,7992,2530,3044,920,949
R,10,2023,68,3718836,1762736,1956100,1451043,1569496,183461,231941,16717,18427,87844,109578,3059,3403,20612,23255,1468144,1588445,188740,238943,28077,31489,94715,116846,5468,6046,1577372,1748597,1284304,1383009,175678,222676,11368,13204,86207,107714,2566,2822,17249,19172,1298484,1398412,179508,227845,20908,24130,92378,114100,4660,5102,185364,207503,166739,186487,7783,9265,5349,5223,1637,1864,493,581,3363,4083,169660,190033,9232,11098,7169,7359,2337,2746,808,944
R,10,2023,69,3592161,1692840,1899321,1401626,1531380,170825,221030,15408,17412,83137,104360,2804,3181,19040,21958,1417500,1549269,175658,227481,26084,29958,89393,111044,4930,5721,1523582,1706036,1248984,1357263,163679,212631,10750,12661,81738,102588,2347,2633,16084,18260,1262276,1371936,167251,217435,19855,23257,87329,108490,4222,4844,169258,193285,152642,174117,7146,8399,4658,4751,1399,1772,457,548,2956,3698,155224,177333,8407,10046,6229,6701,2064,2554,708,877
R,10,2023,70,3423141,1604009,1819132,1336012,1476225,155696,205701,14244,16062,77713,97663,2640,2849,17704,20632,1350801,1493110,160007,211675,24344,27922,83442,104008,4650,5238,1450072,1639582,1197248,1314236,149153,197841,9982,11759,76440,96142,2247,2390,15002,17214,1209716,1328140,152292,202311,18611,21816,81595,101743,4019,4484,153937,179550,138764,161989,6543,7860,4262,4303,1273,1521,393,459,2702,3418,141085,164970,7715,9364,5733,6106,1847,2265,631,754
R,10,2023,71,3308381,1544191,1764190,1292371,1435548,144805,195875,13111,15184,75131,95767,2509,2788,16264,19028,1305923,1451182,148821,201326,22409,26402,80326,101365,4411,4987,1401453,1596089,1163435,1283733,138861,188516,9326,11207,73881,94300,2150,2342,13800,15991,1174830,1296717,141829,192650,17297,20810,78561,99217,3817,4238,142738,168101,128936,151815,5944,7359,3785,3977,1250,1467,359,446,2464,3037,131093,154465,6992,8676,5112,5592,1765,2148,594,749
R,10,2023,72,3122264,1448123,1674141,1215358,1363266,135536,187716,12306,14236,67456,88615,2196,2511,15271,17797,1228014,1377855,139260,192886,21299,24883,72213,93655,3994,4548,1314279,1515853,1094012,1220345,130065,180772,8893,10509,66359,87211,1891,2109,13059,14907,1104754,1232387,132876,184685,16651,19638,70640,91633,3485,3887,133844,158288,121346,142921,5471,6944,3413,3727,1097,1404,305,402,2212,2890,123260,145468,6384,8201,4648,5245,1573,2022,509,661
R,10,2023,73,2947507,1358667,1588840,1132492,1287805,128883,177954,11774,13485,68687,90241,2189,2362,14642,16993,1144679,1301596,132522,182980,20359,23465,73232,95328,3891,4346,1234040,1436825,1019749,1150438,123682,171211,8586,9981,67653,88906,1847,2023,12523,14266,1030102,1161889,126426,175004,15989,18548,71739,93347,3377,3732,124627,152015,112743,137367,5201,6743,3188,3504,1034,1335,342,339,2119,2727,114577,139707,6096,7976,4370,4917,1493,1981,514,614
R,10,2023,74,2844883,1307106,1537777,1098625,1257058,117138,165619,11026,12574,64728,84187,2111,2361,13478,15978,1109843,1270118,120339,170270,19085,22127,68852,88712,3699,4185,1192434,1397682,994600,1130047,112528,159558,8124,9442,63779,83034,1807,2014,11596,13587,1004195,1141041,114956,163132,15159,17785,67464,87023,3201,3625,114672,140095,104025,127011,4610,6061,2902,3132,949,1153,304,347,1882,2391,105648,129077,5383,7138,3926,4342,1388,1689,498,560
R,10,2023,75,2757637,1263713,1493924,1069328,1230568,108910,155937,10180,11938,60815,78103,1889,2215,12591,15163,1079784,1243101,112006,160174,17713,21080,64590,82392,3345,3927,1157201,1361970,972712,1110905,104555,150387,7586,9017,59951,76972,1619,1907,10778,12782,981588,1121353,106917,153593,14130,16921,63313,80725,2916,3402,106512,131954,96616,119663,4355,5550,2594,2921,864,1131,270,308,1813,2381,98196,121748,5089,6581,3583,4159,1277,1667,429,525
R,10,2023,76,2880977,1325039,1555938,1140243,1308485,103011,146333,10280,11416,56894,72573,1801,1983,12810,15148,1151028,1321131,106008,150556,18266,20778,60465,76626,3257,3619,1223442,1428855,1047773,1192768,99144,141112,7705,8759,56101,71495,1550,1707,11169,13014,1057136,1203538,101470,144397,14794,16982,59285,75104,2853,3177,101597,127083,92470,115717,3867,5221,2575,2657,793,1078,251,276,1641,2134,93892,117593,4538,6159,3472,3796,1180,1522,404,442
R,10,2023,77,2185785,993321,1192464,846879,991158,78366,115829,7915,9225,48548,62359,1587,1695,10026,12198,855331,1001238,80714,119166,13910,16397,51498,65936,2815,3148,908371,1082369,769588,891090,75000,111076,5838,6994,47898,61442,1391,1466,8656,10301,776850,899514,76781,113604,11123,13180,50536,64594,2476,2765,84950,110095,77291,100068,3366,4753,2077,2231,650,917,196,229,1370,1897,78481,101724,3933,5562,2787,3217,962,1342,339,383
R,10,2023,78,1905319,851627,1053692,722369,872106,69718,105716,6876,8346,42675,55201,1361,1551,8628,10772,729583,881016,71769,108672,11966,14709,45267,58324,2473,2825,776133,954052,653565,781330,66831,101595,5114,6289,42066,54393,1168,1336,7389,9109,659694,788795,68371,103819,9545,11780,44370,57146,2156,2453,75494,99640,68804,90776,2887,4121,1762,2057,609,808,193,215,1239,1663,69889,92221,3398,4853,2421,2929,897,1178,317,372
R,10,2023,79,1823961,809015,1014946,689957,845669,63544,98381,6349,7614,39862,51517,1169,1414,8134,10351,696793,854237,65411,101303,11240,13776,42252,54442,2193,2671,742088,923368,628895,762137,60868,94713,4813,5769,39385,50734,1029,1215,7098,8800,634826,769356,62312,96951,9169,11146,41538,53299,1947,2340,66927,91578,61062,83532,2676,3668,1536,1845,477,783,140,199,1036,1551,61967,84881,3099,4352,2071,2630,714,1143,246,331
R,10,2023,80,1835928,807496,1028432,697835,869593,59428,94755,5828,7307,35839,45679,1081,1213,7485,9885,704197,877841,61096,97424,10441,13304,37878,48359,2038,2378,745925,941672,641494,790432,57038,91225,4518,5553,35365,45022,956,1047,6554,8393,647056,797402,58328,93214,8654,10791,37179,47367,1812,2091,61571,86760,56341,79161,2390,3530,1310,1754,474,657,125,166,931,1492,57141,80439,2768,4210,1787,2513,699,992,226,287
R,10,2023,81,1569193,681999,887194,584249,743523,51474,83634,5143,6417,33499,44043,897,1135,6737,8442,589885,750541,53022,85945,9278,11553,35426,46353,1697,2082,628095,809982,534959,672824,49364,80581,3988,4904,33110,43453,780,962,5894,7258,539875,678811,50568,82354,7668,9436,34843,45509,1489,1810,53904,77212,49290,70699,2110,3053,1155,1513,389,590,117,173,843,1184,50010,71730,2454,3591,1610,2117,583,844,208,272
R,10,2023,82,1370823,587527,783296,502438,655436,44319,74668,4603,5644,29549,38925,807,971,5811,7652,507343,661812,45603,76722,8131,10319,31268,41045,1504,1822,539475,714240,458455,592127,42459,71976,3587,4378,29199,38381,716,821,5059,6557,462714,597560,43436,73560,6735,8480,30723,40233,1334,1575,48052,69056,43983,63309,1860,2692,1016,1266,350,544,91,150,752,1095,44629,64252,2167,3162,1396,1839,545,812,170,247
R,10,2023,83,1222640,515227,707413,437297,588478,40026,69166,4076,5235,27795,36697,772,933,5261,6904,441683,594226,41227,71068,7206,9336,29422,38617,1414,1773,471114,642385,396887,528943,38334,66535,3137,4039,27444,36198,683,770,4629,5900,400737,533810,39273,67992,5925,7624,28918,37907,1264,1513,44113,65028,40410,59535,1692,2631,939,1196,351,499,89,163,632,1004,40946,60416,1954,3076,1281,1712,504,710,150,260
R,10,2023,84,1089322,453064,636258,385748,531564,34380,60869,3473,4588,24370,32111,576,849,4517,6277,389576,536771,35429,62547,6129,8316,25715,33910,1133,1620,414270,577929,350232,478122,32837,58510,2686,3522,24094,31672,489,732,3932,5371,353543,482573,33639,59765,5041,6789,25306,33253,996,1399,38794,58329,35516,53442,1543,2359,787,1066,276,439,87,117,585,906,36033,54198,1790,2782,1088,1527,409,657,137,221
R,10,2023,85,995850,407470,588380,347714,493344,29995,54872,3128,4324,21915,29526,602,769,4116,5545,351188,497979,30922,56373,5575,7562,23177,31131,1081,1418,373009,534959,316107,444405,28688,52704,2451,3372,21638,29140,521,630,3604,4708,319137,448319,29401,53840,4640,6203,22773,30542,946,1195,34461,53421,31607,48939,1307,2168,677,952,277,386,81,139,512,837,32051,49660,1521,2533,935,1359,404,589,135,223
R,10,2023,86,865786,347517,518269,296060,433507,25616,48528,2642,3737,19153,26773,482,674,3564,5050,299108,437710,26428,49911,4760,6643,20241,28241,886,1303,317399,470658,268349,389851,24484,46639,2068,2878,18947,26383,415,564,3136,4343,271022,393435,25114,47714,3971,5440,19928,27686,776,1126,30118,47611,27711,43656,1132,1889,574,859,206,390,67,110,428,707,28086,44275,1314,2197,789,1203,313,555,110,177
R,10,2023,87,760779,299761,461018,254841,385587,22323,43632,2307,3272,16768,23581,417,567,3105,4379,257459,389230,23017,44847,4098,5836,17744,24830,799,1064,273515,418992,230697,346951,21284,41980,1832,2531,16590,23280,363,492,2749,3758,233007,350050,21826,42916,3443,4770,17482,24396,705,937,26246,42026,24144,38636,1039,1652,475,741,178,301,54,75,356,621,24452,39180,1191,1931,655,1066,262,434,94,127
R,10,2023,88,674763,259780,414983,221365,347332,19011,38919,1985,2960,14406,21227,354,500,2659,4045,223592,350671,19616,39994,3508,5296,15242,22443,713,975,236969,377051,200316,312464,18183,37446,1564,2286,14241,20945,318,415,2347,3495,202277,315337,18659,38283,2935,4353,14989,22017,645,830,22811,37932,21049,34868,828,1473,421,674,165,282,36,85,312,550,21315,35334,957,1711,573,943,253,426,68,145
R,10,2023,89,565430,213340,352090,181623,295016,15421,32742,1592,2431,12101,18131,336,436,2267,3334,183569,297812,15937,33645,2856,4335,12833,19142,613,832,194776,320469,164461,265873,14772,31551,1262,1871,11969,17891,294,381,2018,2902,166195,268298,15182,32264,2411,3556,12627,18793,542,733,18564,31621,17162,29143,649,1191,330,560,132,240,42,55,249,432,17374,29514,755,1381,445,779,206,349,71,99
R,10,2023,90,479666,175651,304015,149528,254409,12382,27830,1341,2079,10305,16384,270,371,1825,2942,151056,256848,12790,28616,2356,3769,10923,17248,500,758,160777,277420,135776,229868,11842,26806,1076,1645,10209,16198,240,325,1634,2578,137140,231994,12172,27430,1993,3156,10777,16980,448,674,14874,26595,13752,24541,540,1024,265,434,96,186,30,46,191,364,13916,24854,618,1186,363,613,146,268,52,84
R,10,2023,91,417761,148318,269443,126554,226371,10165,23860,1085,1792,8712,14459,228,321,1574,2640,127892,228566,10546,24593,1956,3305,9223,15220,433,657,135828,246046,114968,204741,9751,23000,866,1408,8615,14298,200,286,1428,2313,116179,206657,10075,23602,1660,2758,9089,14976,388,581,12490,23397,11586,21630,414,860,219,384,97,161,28,35,146,327,11713,21909,471,991,296,547,134,244,45,76
R,10,2023,92,349107,120769,228338,103692,193360,7723,19101,876,1489,7004,12026,175,247,1299,2115,104794,195126,8020,19691,1574,2697,7463,12647,343,500,110475,209023,94123,175490,7399,18410,686,1154,6945,11898,159,216,1163,1855,95111,177029,7642,18886,1314,2240,7359,12450,308,442,10294,19315,9569,17870,324,691,190,335,59,128,16,31,136,260,9683,18097,378,805,260,457,104,197,35,58
R,10,2023,93,295493,98301,197192,84005,165998,6404,16671,721,1259,5974,11125,154,237,1043,1902,84889,167587,6644,17180,1313,2336,6302,11681,299,486,89923,180440,76195,150444,6139,16100,588,994,5928,11018,139,209,934,1675,76986,151835,6334,16503,1124,1966,6228,11518,271,431,8378,16752,7810,15554,265,571,133,265,46,107,15,28,109,227,7903,15752,310,677,189,370,74,163,28,55
R,10,2023,94,228917,72691,156226,62120,131789,4474,12984,561,990,4569,8714,117,203,850,1546,62835,133054,4676,13441,1046,1855,4841,9166,224,407,66539,143399,56435,119901,4261,12535,452,789,4529,8624,106,180,756,1370,57072,121020,4425,12907,891,1568,4772,9032,199,364,6152,12827,5685,11888,213,449,109,201,40,90,11,23,94,176,5763,12034,251,534,155,287,69,134,25,43
R,10,2023,95,181670,55144,126526,46960,106512,3408,10486,436,814,3589,7243,71,148,680,1323,47529,107608,3559,10860,824,1566,3810,7629,166,326,50653,116522,42779,97312,3265,10108,356,653,3569,7162,63,131,621,1156,43300,98261,3396,10411,714,1326,3774,7506,147,289,4491,10004,4181,9200,143,378,80,161,20,81,8,17,59,167,4229,9347,163,449,110,240,36,123,19,37
R,10,2023,96,138696,40379,98317,34152,82654,2496,8052,296,646,2868,5820,62,116,505,1029,34573,83505,2620,8336,567,1257,3038,6104,130,245,37250,90888,31229,75789,2409,7773,251,527,2847,5769,56,103,458,927,31611,76552,2515,8012,501,1088,3002,6027,114,216,3129,7429,2923,6865,87,279,45,119,21,51,6,13,47,102,2962,6953,105,324,66,169,36,77,16,29
R,10,2023,97,103566,28700,74866,24139,62855,1816,6097,240,493,2068,4536,40,100,397,785,24469,63513,1921,6331,455,942,2195,4747,97,196,26537,69501,22129,57897,1753,5897,203,408,2057,4496,36,90,359,713,22427,58492,1840,6095,400,820,2173,4690,86,178,2163,5365,2010,4958,63,200,37,85,11,40,4,10,38,72,2042,5021,81,236,55,122,22,57,11,18
